CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
01.083.200/0001-18,2020-12-31,1,NEOENERGIA S.A.,15539,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.01.01,Contrato de Concessão,0.0,S,contrato concessao,5,1.02.04.01,Aplicações em Depósitos Interfinanceiros
01.083.200/0001-18,2020-12-31,1,NEOENERGIA S.A.,15539,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.01.01,Contrato de Concessão,0.0,S,contrato concessao,5,1.02.04.01,Aplicações em Depósitos Interfinanceiros
01.083.200/0001-18,2020-12-31,1,NEOENERGIA S.A.,15539,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.04.01.02,Outros intangíveis,1000.0,N,outros intangiveis,5,1.02.04.01,Aplicações em Depósitos Interfinanceiros
01.083.200/0001-18,2020-12-31,1,NEOENERGIA S.A.,15539,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.04.01.02,Outros intangíveis,1000.0,N,outros intangiveis,5,1.02.04.01,Aplicações em Depósitos Interfinanceiros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1,Ativo Total,4189668.0,S,ativo total,1,0,
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1,Ativo Total,4461085.0,S,ativo total,1,0,
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01,Ativo Circulante,702717.0,S,ativo circulante,2,1,Ativo Total
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01,Ativo Circulante,660338.0,S,ativo circulante,2,1,Ativo Total
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.01,Caixa e Equivalentes de Caixa,161138.0,S,caixa equivalentes caixa,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.01,Caixa e Equivalentes de Caixa,286467.0,S,caixa equivalentes caixa,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02,Aplicações Financeiras,0.0,S,aplicacoes financeiras,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02,Aplicações Financeiras,0.0,S,aplicacoes financeiras,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,aplicacoes financeiras avaliadas valor justo atraves resultado,4,1.01.02,Aplicações de Liquidez
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,aplicacoes financeiras avaliadas valor justo atraves resultado,4,1.01.02,Aplicações de Liquidez
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02.01.01,Títulos para Negociação,0.0,S,titulos negociacao,5,1.01.02.01,Aplicações no Mercado Aberto
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02.01.01,Títulos para Negociação,0.0,S,titulos negociacao,5,1.01.02.01,Aplicações no Mercado Aberto
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02.01.02,Títulos Designados a Valor Justo,0.0,S,titulos designados valor justo,5,1.01.02.01,Aplicações no Mercado Aberto
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02.01.02,Títulos Designados a Valor Justo,0.0,S,titulos designados valor justo,5,1.01.02.01,Aplicações no Mercado Aberto
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,aplicacoes financeiras avaliadas valor justo atraves outros resultados abrangentes,4,1.01.02,Aplicações de Liquidez
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,aplicacoes financeiras avaliadas valor justo atraves outros resultados abrangentes,4,1.01.02,Aplicações de Liquidez
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.01.02,Aplicações de Liquidez
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.01.02,Aplicações de Liquidez
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.03,Contas a Receber,83575.0,S,contas receber,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.03,Contas a Receber,87795.0,S,contas receber,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.03.01,Clientes,83575.0,S,clientes,4,1.01.03,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.03.01,Clientes,87795.0,S,clientes,4,1.01.03,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.03.02,Outras Contas a Receber,0.0,S,outras contas receber,4,1.01.03,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.03.02,Outras Contas a Receber,0.0,S,outras contas receber,4,1.01.03,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.04,Estoques,152509.0,S,estoques,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.04,Estoques,152908.0,S,estoques,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.05,Ativos Biológicos,0.0,S,ativos biologicos,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.05,Ativos Biológicos,0.0,S,ativos biologicos,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.06,Tributos a Recuperar,72144.0,S,tributos recuperar,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.06,Tributos a Recuperar,51190.0,S,tributos recuperar,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.06.01,Tributos Correntes a Recuperar,72144.0,S,tributos correntes recuperar,4,1.01.06,Tributos a Recuperar
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.06.01,Tributos Correntes a Recuperar,51190.0,S,tributos correntes recuperar,4,1.01.06,Tributos a Recuperar
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.06.01.01,Outros tributos a recuperar,67551.0,N,outros tributos recuperar,5,1.01.06.01,Tributos Correntes a Recuperar
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.06.01.01,Outros tributos a recuperar,48570.0,N,outros tributos recuperar,5,1.01.06.01,Tributos Correntes a Recuperar
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.06.01.02,Imposto de renda e contribuição social a recuperar,4593.0,N,imposto renda contribuicao social recuperar,5,1.01.06.01,Tributos Correntes a Recuperar
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.06.01.02,Imposto de renda e contribuição social a recuperar,2620.0,N,imposto renda contribuicao social recuperar,5,1.01.06.01,Tributos Correntes a Recuperar
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08,Outros Ativos Circulantes,233351.0,S,outros ativos circulantes,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08,Outros Ativos Circulantes,81978.0,S,outros ativos circulantes,3,1.01,Caixa e Equivalentes de Caixa
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03,Outros,233351.0,S,outros,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03,Outros,81978.0,S,outros,4,1.01.08,Outros Ativos Circulantes
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.01,Dividendos a Receber,0.0,N,dividendos receber,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.01,Dividendos a Receber,0.0,N,dividendos receber,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.02,Outros ativos,26573.0,N,outros ativos,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.02,Outros ativos,27011.0,N,outros ativos,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.03,Titulos e valores mobiliários,205907.0,N,titulos valores mobiliarios,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.03,Titulos e valores mobiliários,52871.0,N,titulos valores mobiliarios,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.04,Recebíveis de partes relacionadas,0.0,N,recebiveis partes relacionadas,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.04,Recebíveis de partes relacionadas,0.0,N,recebiveis partes relacionadas,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.05,Instrumentos financeiros derivativos,0.0,N,instrumentos financeiros derivativos,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.05,Instrumentos financeiros derivativos,1469.0,N,instrumentos financeiros derivativos,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.06,Outros ativos financeiros,0.0,N,outros ativos financeiros,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.06,Outros ativos financeiros,0.0,N,outros ativos financeiros,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.01.08.03.07,Adiantamento a fornecedores,871.0,N,adiantamento fornecedores,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.01.08.03.07,Adiantamento a fornecedores,627.0,N,adiantamento fornecedores,5,1.01.08.03,Outros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02,Ativo Não Circulante,3486951.0,S,ativo circulante,2,1,Ativo Total
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02,Ativo Não Circulante,3800747.0,S,ativo circulante,2,1,Ativo Total
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01,Ativo Realizável a Longo Prazo,677807.0,S,ativo realizavel longo prazo,3,1.02,Ativos Financeiros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01,Ativo Realizável a Longo Prazo,787656.0,S,ativo realizavel longo prazo,3,1.02,Ativos Financeiros
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,aplicacoes financeiras avaliadas valor justo atraves resultado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,S,aplicacoes financeiras avaliadas valor justo atraves resultado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.01.01,Títulos Designados a Valor Justo,0.0,S,titulos designados valor justo,5,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.01.01,Títulos Designados a Valor Justo,0.0,S,titulos designados valor justo,5,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,aplicacoes financeiras avaliadas valor justo atraves outros resultados abrangentes,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,S,aplicacoes financeiras avaliadas valor justo atraves outros resultados abrangentes,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.04,Contas a Receber,5054.0,S,contas receber,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.04,Contas a Receber,5054.0,S,contas receber,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.04.01,Clientes,5054.0,N,clientes,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.04.01,Clientes,5054.0,N,clientes,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.04.02,Outras Contas a Receber,0.0,N,outras contas receber,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.04.02,Outras Contas a Receber,0.0,N,outras contas receber,5,1.02.01.04,Contas a Receber
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.05,Estoques,0.0,S,estoques,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.05,Estoques,0.0,S,estoques,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.06,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.06,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.07,Tributos Diferidos,0.0,S,tributos diferidos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.07,Tributos Diferidos,0.0,S,tributos diferidos,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0.0,N,imposto renda contribuicao social diferidos,5,1.02.01.07,Tributos Diferidos
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0.0,N,imposto renda contribuicao social diferidos,5,1.02.01.07,Tributos Diferidos
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.08,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.08,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.09,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2020-12-31,1.02.01.09,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Depósito Compulsório Banco Central
01.258.944/0001-26,2020-12-31,2,RUMO MALHA SUL S.A.,15709,DF Individual - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2019-12-31,1.02.01.09.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.09,Créditos com Partes Relacionadas
