CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04.01,Juros sobre o Capital Próprio,130192.0,S,juros sobre capital proprio,4,7.08.04,Remuneração de Capitais Próprios
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04.01,Juros sobre o Capital Próprio,0.0,S,juros sobre capital proprio,4,7.08.04,Remuneração de Capitais Próprios
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04.02,Dividendos,32920.0,S,dividendos,4,7.08.04,Remuneração de Capitais Próprios
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04.02,Dividendos,0.0,S,dividendos,4,7.08.04,Remuneração de Capitais Próprios
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04.03,Lucros Retidos / Prejuízo do Período,704331.0,S,lucros retidos prejuizo periodo,4,7.08.04,Remuneração de Capitais Próprios
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04.03,Lucros Retidos / Prejuízo do Período,-42549.0,S,lucros retidos prejuizo periodo,4,7.08.04,Remuneração de Capitais Próprios
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.05,Outros,0.0,S,outros,3,7.08,Valor Adicionado Total a Distribuir
01.545.826/0001-07,2014-12-31,1,GAFISA S.A.,16101,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.05,Outros,0.0,S,outros,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01,Receitas,382284.0,S,receitas,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01,Receitas,431926.0,S,receitas,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",382106.0,S,vendas mercadorias produtos servicos,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",431092.0,S,vendas mercadorias produtos servicos,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.02,Outras Receitas,1374.0,S,outras receitas,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.02,Outras Receitas,1408.0,S,outras receitas,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.03,Receitas refs. à Construção de Ativos Próprios,0.0,S,receitas refs construcao ativos proprios,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.03,Receitas refs. à Construção de Ativos Próprios,0.0,S,receitas refs construcao ativos proprios,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-1196.0,S,provisao reversao creds liquidacao duvidosa,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-574.0,S,provisao reversao creds liquidacao duvidosa,3,7.01,Receitas
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.02,Insumos Adquiridos de Terceiros,-112904.0,S,insumos adquiridos terceiros,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.02,Insumos Adquiridos de Terceiros,-126146.0,S,insumos adquiridos terceiros,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-83448.0,S,custos prods mercs servs vendidos,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-95781.0,S,custos prods mercs servs vendidos,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-29456.0,S,materiais energia servs terceiros outros,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-30365.0,S,materiais energia servs terceiros outros,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.02.03,Perda/Recuperação de Valores Ativos,0.0,S,perda recuperacao valores ativos,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.02.03,Perda/Recuperação de Valores Ativos,0.0,S,perda recuperacao valores ativos,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.02.04,Outros,0.0,S,outros,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.02.04,Outros,0.0,S,outros,3,7.02,Despesas de Intermediação Financeira
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03,Valor Adicionado Bruto,269380.0,S,valor adicionado bruto,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03,Valor Adicionado Bruto,305780.0,S,valor adicionado bruto,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.04,Retenções,-25483.0,S,retencoes,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.04,Retenções,-26385.0,S,retencoes,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.04.01,"Depreciação, Amortização e Exaustão",-25483.0,S,depreciacao amortizacao exaustao,3,7.04,Valor Adicionado Bruto
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.04.01,"Depreciação, Amortização e Exaustão",-26385.0,S,depreciacao amortizacao exaustao,3,7.04,Valor Adicionado Bruto
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.04.02,Outras,0.0,S,outras,3,7.04,Valor Adicionado Bruto
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.04.02,Outras,0.0,S,outras,3,7.04,Valor Adicionado Bruto
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.05,Valor Adicionado Líquido Produzido,243897.0,S,valor adicionado liquido produzido,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.05,Valor Adicionado Líquido Produzido,279395.0,S,valor adicionado liquido produzido,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.06,Vlr Adicionado Recebido em Transferência,4795.0,S,vlr adicionado recebido transferencia,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.06,Vlr Adicionado Recebido em Transferência,4892.0,S,vlr adicionado recebido transferencia,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.06.01,Resultado de Equivalência Patrimonial,0.0,S,resultado equivalencia patrimonial,3,7.06,Valor Adicionado Líquido Produzido
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.06.01,Resultado de Equivalência Patrimonial,0.0,S,resultado equivalencia patrimonial,3,7.06,Valor Adicionado Líquido Produzido
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.06.02,Receitas Financeiras,4795.0,S,receitas financeiras,3,7.06,Valor Adicionado Líquido Produzido
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.06.02,Receitas Financeiras,4892.0,S,receitas financeiras,3,7.06,Valor Adicionado Líquido Produzido
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.06.03,Outros,0.0,S,outros,3,7.06,Valor Adicionado Líquido Produzido
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.06.03,Outros,0.0,S,outros,3,7.06,Valor Adicionado Líquido Produzido
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.07,Valor Adicionado Total a Distribuir,248692.0,S,valor adicionado total distribuir,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.07,Valor Adicionado Total a Distribuir,284287.0,S,valor adicionado total distribuir,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08,Distribuição do Valor Adicionado,248692.0,S,distribuicao valor adicionado,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08,Distribuição do Valor Adicionado,284287.0,S,distribuicao valor adicionado,2,7,
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.01,Pessoal,160940.0,S,pessoal,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.01,Pessoal,169510.0,S,pessoal,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.01.01,Remuneração Direta,123532.0,S,remuneracao direta,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.01.01,Remuneração Direta,133854.0,S,remuneracao direta,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.01.02,Benefícios,25481.0,S,beneficios,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.01.02,Benefícios,23778.0,S,beneficios,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.01.03,F.G.T.S.,11927.0,S,f g t s,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.01.03,F.G.T.S.,11878.0,S,f g t s,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.01.04,Outros,0.0,S,outros,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.01.04,Outros,0.0,S,outros,4,7.08.01,Pessoal
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.02,"Impostos, Taxas e Contribuições",45221.0,S,impostos taxas contribuicoes,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.02,"Impostos, Taxas e Contribuições",55341.0,S,impostos taxas contribuicoes,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.02.01,Federais,37191.0,S,federais,4,7.08.02,"Impostos, Taxas e Contribuições"
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.02.01,Federais,46556.0,S,federais,4,7.08.02,"Impostos, Taxas e Contribuições"
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.02.02,Estaduais,109.0,S,estaduais,4,7.08.02,"Impostos, Taxas e Contribuições"
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.02.02,Estaduais,276.0,S,estaduais,4,7.08.02,"Impostos, Taxas e Contribuições"
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.02.03,Municipais,7921.0,S,municipais,4,7.08.02,"Impostos, Taxas e Contribuições"
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.02.03,Municipais,8509.0,S,municipais,4,7.08.02,"Impostos, Taxas e Contribuições"
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.03,Remuneração de Capitais de Terceiros,42352.0,S,remuneracao capitais terceiros,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.03,Remuneração de Capitais de Terceiros,48189.0,S,remuneracao capitais terceiros,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.03.01,Juros,14257.0,S,juros,4,7.08.03,Remuneração de Capitais de Terceiros
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.03.01,Juros,17206.0,S,juros,4,7.08.03,Remuneração de Capitais de Terceiros
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.03.02,Aluguéis,28095.0,S,alugueis,4,7.08.03,Remuneração de Capitais de Terceiros
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.03.02,Aluguéis,30983.0,S,alugueis,4,7.08.03,Remuneração de Capitais de Terceiros
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.03.03,Outras,0.0,S,outras,4,7.08.03,Remuneração de Capitais de Terceiros
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.03.03,Outras,0.0,S,outras,4,7.08.03,Remuneração de Capitais de Terceiros
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04,Remuneração de Capitais Próprios,179.0,S,remuneracao capitais proprios,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04,Remuneração de Capitais Próprios,11247.0,S,remuneracao capitais proprios,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04.01,Juros sobre o Capital Próprio,0.0,S,juros sobre capital proprio,4,7.08.04,Remuneração de Capitais Próprios
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04.01,Juros sobre o Capital Próprio,3650.0,S,juros sobre capital proprio,4,7.08.04,Remuneração de Capitais Próprios
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04.02,Dividendos,42.0,S,dividendos,4,7.08.04,Remuneração de Capitais Próprios
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04.02,Dividendos,0.0,S,dividendos,4,7.08.04,Remuneração de Capitais Próprios
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.04.03,Lucros Retidos / Prejuízo do Período,137.0,S,lucros retidos prejuizo periodo,4,7.08.04,Remuneração de Capitais Próprios
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.04.03,Lucros Retidos / Prejuízo do Período,7597.0,S,lucros retidos prejuizo periodo,4,7.08.04,Remuneração de Capitais Próprios
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08.05,Outros,0.0,S,outros,3,7.08,Valor Adicionado Total a Distribuir
01.896.779/0001-38,2014-12-31,1,CSU CARDSYSTEM S.A.,20044,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08.05,Outros,0.0,S,outros,3,7.08,Valor Adicionado Total a Distribuir
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01,Receitas,0.0,S,receitas,2,7,
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01,Receitas,0.0,S,receitas,2,7,
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",0.0,S,vendas mercadorias produtos servicos,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",0.0,S,vendas mercadorias produtos servicos,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.02,Outras Receitas,0.0,S,outras receitas,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.02,Outras Receitas,0.0,S,outras receitas,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.03,Receitas refs. à Construção de Ativos Próprios,0.0,S,receitas refs construcao ativos proprios,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.03,Receitas refs. à Construção de Ativos Próprios,0.0,S,receitas refs construcao ativos proprios,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0.0,S,provisao reversao creds liquidacao duvidosa,3,7.01,Receitas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Individual - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0.0,S,provisao reversao creds liquidacao duvidosa,3,7.01,Receitas
