CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.02.02,Fornecedores Estrangeiros,0.0,S,fornecedores estrangeiros,4,2.01.02,Fornecedores
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.02.02,Fornecedores Estrangeiros,0.0,S,fornecedores estrangeiros,4,2.01.02,Fornecedores
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03,Obrigações Fiscais,286954.0,S,obrigacoes fiscais,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03,Obrigações Fiscais,412777.0,S,obrigacoes fiscais,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01,Obrigações Fiscais Federais,0.0,S,obrigacoes fiscais federais,4,2.01.03,Obrigações Fiscais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01,Obrigações Fiscais Federais,0.0,S,obrigacoes fiscais federais,4,2.01.03,Obrigações Fiscais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,S,imposto renda contribuicao social pagar,5,2.01.03.01,Obrigações Fiscais Federais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,S,imposto renda contribuicao social pagar,5,2.01.03.01,Obrigações Fiscais Federais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.01.02,Impostos e Contribuições a Recolher,0.0,N,impostos contribuicoes recolher,5,2.01.03.01,Obrigações Fiscais Federais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.01.02,Impostos e Contribuições a Recolher,0.0,N,impostos contribuicoes recolher,5,2.01.03.01,Obrigações Fiscais Federais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0,S,obrigacoes fiscais estaduais,4,2.01.03,Obrigações Fiscais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0,S,obrigacoes fiscais estaduais,4,2.01.03,Obrigações Fiscais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0,S,obrigacoes fiscais municipais,4,2.01.03,Obrigações Fiscais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0,S,obrigacoes fiscais municipais,4,2.01.03,Obrigações Fiscais
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04,Empréstimos e Financiamentos,2827719.0,S,emprestimos financiamentos,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04,Empréstimos e Financiamentos,1033618.0,S,emprestimos financiamentos,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.01,Empréstimos e Financiamentos,0.0,S,emprestimos financiamentos,4,2.01.04,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.01,Empréstimos e Financiamentos,0.0,S,emprestimos financiamentos,4,2.01.04,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.01.01,Em Moeda Nacional,0.0,S,moeda nacional,5,2.01.04.01,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.01.01,Em Moeda Nacional,0.0,S,moeda nacional,5,2.01.04.01,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.01.02,Em Moeda Estrangeira,0.0,S,moeda estrangeira,5,2.01.04.01,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.01.02,Em Moeda Estrangeira,0.0,S,moeda estrangeira,5,2.01.04.01,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.02,Debêntures,0.0,S,debentures,4,2.01.04,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.02,Debêntures,0.0,S,debentures,4,2.01.04,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0,S,financiamento arrendamento financeiro,4,2.01.04,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0,S,financiamento arrendamento financeiro,4,2.01.04,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05,Outras Obrigações,929821.0,S,outras obrigacoes,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05,Outras Obrigações,913460.0,S,outras obrigacoes,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0,S,passivos partes relacionadas,4,2.01.05,Outras Obrigações
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01,Passivos com Partes Relacionadas,0.0,S,passivos partes relacionadas,4,2.01.05,Outras Obrigações
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01.01,Débitos com Coligadas,0.0,S,debitos coligadas,5,2.01.05.01,Passivos com Partes Relacionadas
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01.01,Débitos com Coligadas,0.0,S,debitos coligadas,5,2.01.05.01,Passivos com Partes Relacionadas
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01.03,Débitos com Controladores,0.0,S,debitos controladores,5,2.01.05.01,Passivos com Partes Relacionadas
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01.03,Débitos com Controladores,0.0,S,debitos controladores,5,2.01.05.01,Passivos com Partes Relacionadas
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,S,debitos outras partes relacionadas,5,2.01.05.01,Passivos com Partes Relacionadas
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,S,debitos outras partes relacionadas,5,2.01.05.01,Passivos com Partes Relacionadas
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02,Outros,929821.0,S,outros,4,2.01.05,Outras Obrigações
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02,Outros,913460.0,S,outros,4,2.01.05,Outras Obrigações
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,270470.0,S,dividendos jcp pagar,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,140687.0,S,dividendos jcp pagar,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,S,dividendo minimo obrigatorio pagar,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,S,dividendo minimo obrigatorio pagar,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,S,obrigacoes pagamentos baseados acoes,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,S,obrigacoes pagamentos baseados acoes,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02.04,Instrumentos financeiros derivativos,0.0,N,instrumentos financeiros derivativos,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02.04,Instrumentos financeiros derivativos,75692.0,N,instrumentos financeiros derivativos,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02.05,Juros a Pagar - Securitização no exterior,0.0,N,juros pagar securitizacao exterior,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02.05,Juros a Pagar - Securitização no exterior,0.0,N,juros pagar securitizacao exterior,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.05.02.06,Outras Obrigações,659351.0,N,outras obrigacoes,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.05.02.06,Outras Obrigações,697081.0,N,outras obrigacoes,5,2.01.05.02,Outros
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06,Provisões,0.0,S,provisoes,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06,Provisões,0.0,S,provisoes,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,S,provisoes fiscais previdenciarias trabalhistas civeis,4,2.01.06,Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,S,provisoes fiscais previdenciarias trabalhistas civeis,4,2.01.06,Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.01.01,Provisões Fiscais,0.0,S,provisoes fiscais,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.01.01,Provisões Fiscais,0.0,S,provisoes fiscais,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,S,provisoes previdenciarias trabalhistas,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,S,provisoes previdenciarias trabalhistas,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0,S,provisoes beneficios empregados,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0,S,provisoes beneficios empregados,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.01.04,Provisões Cíveis,0.0,S,provisoes civeis,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.01.04,Provisões Cíveis,0.0,S,provisoes civeis,5,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.02,Outras Provisões,0.0,S,outras provisoes,4,2.01.06,Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.02,Outras Provisões,0.0,S,outras provisoes,4,2.01.06,Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.02.01,Provisões para Garantias,0.0,S,provisoes garantias,5,2.01.06.02,Outras Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.02.01,Provisões para Garantias,0.0,S,provisoes garantias,5,2.01.06.02,Outras Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.02.02,Provisões para Reestruturação,0.0,S,provisoes reestruturacao,5,2.01.06.02,Outras Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.02.02,Provisões para Reestruturação,0.0,S,provisoes reestruturacao,5,2.01.06.02,Outras Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,S,provisoes passivos ambientais desativacao,5,2.01.06.02,Outras Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,S,provisoes passivos ambientais desativacao,5,2.01.06.02,Outras Provisões
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,S,passivos sobre ativos correntes venda descontinuados,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,S,passivos sobre ativos correntes venda descontinuados,3,2.01,Passivos Financeiros para Negociação
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,S,passivos sobre ativos correntes venda,4,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,S,passivos sobre ativos correntes venda,4,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,S,passivos sobre ativos operacoes descontinuadas,4,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,S,passivos sobre ativos operacoes descontinuadas,4,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.02,Passivo Não Circulante,10388870.0,S,passivo circulante,2,2,Passivo Total
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.02,Passivo Não Circulante,10890157.0,S,passivo circulante,2,2,Passivo Total
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.02.01,Empréstimos e Financiamentos,6417634.0,S,emprestimos financiamentos,3,2.02,Outros Passivos Financeiros ao Valor Justo no Resultado
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.02.01,Empréstimos e Financiamentos,6829359.0,S,emprestimos financiamentos,3,2.02,Outros Passivos Financeiros ao Valor Justo no Resultado
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.02.01.01,Empréstimos e Financiamentos,0.0,S,emprestimos financiamentos,4,2.02.01,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2018-12-31,2.02.01.01,Empréstimos e Financiamentos,0.0,S,emprestimos financiamentos,4,2.02.01,Empréstimos e Financiamentos
01.027.058/0001-91,2018-12-31,1,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2017-12-31,2.02.01.01.01,Em Moeda Nacional,0.0,S,moeda nacional,5,2.02.01.01,Empréstimos e Financiamentos
