CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.02,Aplicações Financeiras,6830024.0,S,aplicacoes financeiras,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.02,Aplicações Financeiras,5717570.0,S,aplicacoes financeiras,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,6830024.0,S,aplicacoes financeiras avaliadas valor justo,4,1.01.02,Depósitos Interfinanceiros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,5717570.0,S,aplicacoes financeiras avaliadas valor justo,4,1.01.02,Depósitos Interfinanceiros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.02.01.01,Títulos para Negociação,6784235.0,S,titulos negociacao,5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.02.01.01,Títulos para Negociação,5676227.0,S,titulos negociacao,5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.02.01.02,Títulos Disponíveis para Venda,45789.0,S,titulos disponiveis venda,5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.02.01.02,Títulos Disponíveis para Venda,41343.0,S,titulos disponiveis venda,5,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.01.02,Depósitos Interfinanceiros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.01.02,Depósitos Interfinanceiros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.02.02.01,Títulos Mantidos até o Vencimento,0.0,S,titulos mantidos vencimento,5,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.02.02.01,Títulos Mantidos até o Vencimento,0.0,S,titulos mantidos vencimento,5,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03,Contas a Receber,5798706.0,S,contas receber,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03,Contas a Receber,7087521.0,S,contas receber,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.01,Clientes,5722745.0,S,clientes,4,1.01.03,Aplicações em Operações Compromissadas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.01,Clientes,7014999.0,S,clientes,4,1.01.03,Aplicações em Operações Compromissadas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.01.01,Prêmios a receber de segurados,2737312.0,N,premios receber segurados,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.01.01,Prêmios a receber de segurados,3155032.0,N,premios receber segurados,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.01.02,Operações de crédito,806208.0,N,operacoes credito,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.01.02,Operações de crédito,992819.0,N,operacoes credito,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.01.03,Títulos e créditos a receber,2141010.0,N,titulos creditos receber,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.01.03,Títulos e créditos a receber,2827581.0,N,titulos creditos receber,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.01.04,Recebíveis de prestação de serviços,38215.0,N,recebiveis prestacao servicos,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.01.04,Recebíveis de prestação de serviços,39567.0,N,recebiveis prestacao servicos,5,1.01.03.01,Clientes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.02,Outras Contas a Receber,75961.0,S,outras contas receber,4,1.01.03,Aplicações em Operações Compromissadas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.02,Outras Contas a Receber,72522.0,S,outras contas receber,4,1.01.03,Aplicações em Operações Compromissadas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.03.02.01,Ativos de resseguro,75961.0,N,ativos resseguro,5,1.01.03.02,Outras Contas a Receber
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.03.02.01,Ativos de resseguro,72522.0,N,ativos resseguro,5,1.01.03.02,Outras Contas a Receber
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.04,Estoques,0.0,S,estoques,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.04,Estoques,0.0,S,estoques,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.05,Ativos Biológicos,0.0,S,ativos biologicos,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.05,Ativos Biológicos,0.0,S,ativos biologicos,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.06,Tributos a Recuperar,141074.0,S,tributos recuperar,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.06,Tributos a Recuperar,68629.0,S,tributos recuperar,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.06.01,Tributos Correntes a Recuperar,141074.0,S,tributos correntes recuperar,4,1.01.06,Tributos a Recuperar
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.06.01,Tributos Correntes a Recuperar,68629.0,S,tributos correntes recuperar,4,1.01.06,Tributos a Recuperar
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.06.01.01,Impostos e contribuições a recuperar,141074.0,N,impostos contribuicoes recuperar,5,1.01.06.01,Tributos Correntes a Recuperar
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.06.01.01,Impostos e contribuições a recuperar,68629.0,N,impostos contribuicoes recuperar,5,1.01.06.01,Tributos Correntes a Recuperar
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08,Outros Ativos Circulantes,1649163.0,S,outros ativos circulantes,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08,Outros Ativos Circulantes,1860523.0,S,outros ativos circulantes,3,1.01,Caixa e Equivalentes de Caixa
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,4,1.01.08,Outros Ativos Circulantes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,4,1.01.08,Outros Ativos Circulantes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Ativos Circulantes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Ativos Circulantes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08.03,Outros,1649163.0,S,outros,4,1.01.08,Outros Ativos Circulantes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08.03,Outros,1860523.0,S,outros,4,1.01.08,Outros Ativos Circulantes
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08.03.01,Ativos não financeiros mantidos para venda,113202.0,N,ativos financeiros mantidos venda,5,1.01.08.03,Outros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08.03.01,Ativos não financeiros mantidos para venda,168945.0,N,ativos financeiros mantidos venda,5,1.01.08.03,Outros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08.03.02,Custos de aquisição diferidos,1004720.0,N,custos aquisicao diferidos,5,1.01.08.03,Outros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08.03.02,Custos de aquisição diferidos,1109880.0,N,custos aquisicao diferidos,5,1.01.08.03,Outros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.01.08.03.03,Outros ativos,531241.0,N,outros ativos,5,1.01.08.03,Outros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.01.08.03.03,Outros ativos,581698.0,N,outros ativos,5,1.01.08.03,Outros
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02,Ativo Não Circulante,4653845.0,S,ativo circulante,2,1,Ativo Total
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02,Ativo Não Circulante,6682304.0,S,ativo circulante,2,1,Ativo Total
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01,Ativo Realizável a Longo Prazo,2006950.0,S,ativo realizavel longo prazo,3,1.02,Aplicações Financeiras
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01,Ativo Realizável a Longo Prazo,3806056.0,S,ativo realizavel longo prazo,3,1.02,Aplicações Financeiras
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,1040030.0,S,aplicacoes financeiras avaliadas valor justo,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,2698168.0,S,aplicacoes financeiras avaliadas valor justo,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.01.01,Títulos para Negociação,1941.0,S,titulos negociacao,5,1.02.01.01,Títulos para Negociação
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.01.01,Títulos para Negociação,1136.0,S,titulos negociacao,5,1.02.01.01,Títulos para Negociação
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.01.02,Títulos Disponíveis para Venda,1038089.0,S,titulos disponiveis venda,5,1.02.01.01,Títulos para Negociação
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.01.02,Títulos Disponíveis para Venda,2697032.0,S,titulos disponiveis venda,5,1.02.01.01,Títulos para Negociação
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.02.01,Títulos Mantidos até o Vencimento,0.0,S,titulos mantidos vencimento,5,1.02.01.02,Títulos Disponíveis para Venda
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.02.01,Títulos Mantidos até o Vencimento,0.0,S,titulos mantidos vencimento,5,1.02.01.02,Títulos Disponíveis para Venda
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.03,Contas a Receber,248857.0,S,contas receber,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.03,Contas a Receber,265103.0,S,contas receber,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.03.01,Clientes,248220.0,S,clientes,5,1.02.01.03,Títulos Mantidos até o Vencimento
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.03.01,Clientes,264414.0,S,clientes,5,1.02.01.03,Títulos Mantidos até o Vencimento
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.03.02,Outras Contas a Receber,637.0,S,outras contas receber,5,1.02.01.03,Títulos Mantidos até o Vencimento
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.03.02,Outras Contas a Receber,689.0,S,outras contas receber,5,1.02.01.03,Títulos Mantidos até o Vencimento
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.04,Estoques,0.0,S,estoques,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.04,Estoques,0.0,S,estoques,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.05,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.05,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.06,Tributos Diferidos,400973.0,S,tributos diferidos,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.06,Tributos Diferidos,489981.0,S,tributos diferidos,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,347290.0,S,imposto renda contribuicao social diferidos,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,436233.0,S,imposto renda contribuicao social diferidos,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.06.02,Prejuízo fiscal e base negativa,0.0,N,prejuizo fiscal base negativa,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.06.02,Prejuízo fiscal e base negativa,0.0,N,prejuizo fiscal base negativa,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.06.03,Diferenças temporárias,0.0,N,diferencas temporarias,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.06.03,Diferenças temporárias,0.0,N,diferencas temporarias,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.06.04,Impostos e contribuições a recuperar,53683.0,N,impostos contribuicoes recuperar,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.06.04,Impostos e contribuições a recuperar,53748.0,N,impostos contribuicoes recuperar,5,1.02.01.06,Tributos Diferidos
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.08,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.08,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Aplicações Financeiras Avaliadas a Valor Justo
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2013-12-31,1.02.01.08.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.08,Créditos com Partes Relacionadas
02.149.205/0001-69,2014-12-31,2,PORTO SEGURO S.A.,16659,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2014-12-31,1.02.01.08.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.08,Créditos com Partes Relacionadas
